FIPS,County,State,pop_13,pop_14,pop_15,pop_17,pop_16,pop_18
39049,Franklin County, Ohio,1218985,1238527,1257552,1274580,1295706,1310300
39051,Fulton County, Ohio,42198,42403,42291,42292,42265,42276
39053,Gallia County, Ohio,30682,30462,30234,30159,30143,29979
39055,Geauga County, Ohio,93858,93995,93929,93902,93946,94031
39057,Greene County, Ohio,163913,164686,164279,165315,166779,167995
39059,Guernsey County, Ohio,39703,39689,39386,39201,39071,39022
39061,Hamilton County, Ohio,805185,807654,809606,811572,814671,816684
39063,Hancock County, Ohio,75576,75275,75635,75742,75869,75930
39065,Hardin County, Ohio,31741,31778,31627,31421,31406,31480
39067,Harrison County, Ohio,15601,15516,15391,15244,15210,15174
39069,Henry County, Ohio,27819,27591,27470,27268,27163,27086
39071,Highland County, Ohio,43190,43086,42952,43005,42933,43058
39073,Hocking County, Ohio,28653,28745,28498,28388,28457,28385
39075,Holmes County, Ohio,43602,43787,43881,43850,43887,43892
39077,Huron County, Ohio,58822,58610,58320,58391,58462,58504
39079,Jackson County, Ohio,32809,32770,32560,32521,32385,32384
39081,Jefferson County, Ohio,68161,67868,67489,66941,66366,65767
39083,Knox County, Ohio,60856,60996,60987,60897,61303,61893
39085,Lake County, Ohio,230080,229873,229878,229623,230370,230514
39087,Lawrence County, Ohio,61850,61538,60916,60681,60111,59866
39089,Licking County, Ohio,168464,169423,170612,171993,173670,175769
39091,Logan County, Ohio,45395,45475,45266,45156,45282,45358
39093,Lorain County, Ohio,303087,304461,305402,306619,307622,309461
39095,Lucas County, Ohio,436147,434597,433585,432783,431033,429899
39097,Madison County, Ohio,43259,43982,44128,43369,44047,44413
39099,Mahoning County, Ohio,234387,233389,231904,230375,230010,229642
39101,Marion County, Ohio,65959,65789,65382,65353,64941,65256
39103,Medina County, Ohio,174624,175847,176152,176901,178240,179146
39105,Meigs County, Ohio,23444,23278,23178,23157,23081,23106
39107,Mercer County, Ohio,40614,40730,40720,40713,40910,40959
39109,Miami County, Ohio,103199,103843,104082,104587,105265,106222
39111,Monroe County, Ohio,14505,14358,14260,14091,13950,13790
39113,Montgomery County, Ohio,534229,532469,531837,531863,531669,532331
39115,Morgan County, Ohio,14903,14740,14741,14742,14683,14604
39117,Morrow County, Ohio,34851,34941,34951,34931,34943,35112
39119,Muskingum County, Ohio,85640,85900,86174,85973,86148,86183
39121,Noble County, Ohio,14678,14532,14470,14447,14411,14354
39123,Ottawa County, Ohio,41037,40904,40754,40486,40632,40769
39125,Paulding County, Ohio,19143,18974,18954,18836,18838,18760
39127,Perry County, Ohio,36002,35927,35972,36001,35994,36033
39129,Pickaway County, Ohio,56350,56702,56993,57556,57762,58086
39131,Pike County, Ohio,28403,28309,28244,28222,28227,28067
39133,Portage County, Ohio,161691,162459,162615,162595,162625,162927
39135,Preble County, Ohio,41673,41496,41289,41137,41114,40997
39137,Putnam County, Ohio,34121,34196,34019,33994,33854,33780
39139,Richland County, Ohio,122310,121994,121702,121280,120543,121099
39141,Ross County, Ohio,77276,77093,77050,76862,77320,76931
39143,Sandusky County, Ohio,60049,59827,59462,59297,59112,58799
39145,Scioto County, Ohio,78143,77321,76849,76315,75898,75502
39147,Seneca County, Ohio,55845,55802,55637,55447,55281,55207
39149,Shelby County, Ohio,49163,48954,48980,48719,48703,48627
39151,Stark County, Ohio,375108,375565,374710,373449,372077,371574
39153,Summit County, Ohio,541934,542462,541833,541095,541742,541918
39155,Trumbull County, Ohio,206328,204982,203336,201709,200314,198627
39157,Tuscarawas County, Ohio,92610,92668,92773,92600,92411,92176
39159,Union County, Ohio,53391,53723,54353,55560,56797,57835
39161,Van Wert County, Ohio,28348,28332,28325,28177,28291,28281
39163,Vinton County, Ohio,13303,13211,13083,13021,13101,13139
39165,Warren County, Ohio,219244,221306,223900,226582,228859,232173
39167,Washington County, Ohio,61355,61152,61007,60577,60462,60155
39169,Wayne County, Ohio,115397,115918,116240,116670,116247,115967
39171,Williams County, Ohio,37423,37190,37004,36936,36746,36804
39173,Wood County, Ohio,129002,129336,129306,129808,130532,130696
39175,Wyandot County, Ohio,22456,22281,22178,22075,22064,21935
40001,Adair County, Oklahoma,22308,22237,22107,22156,21981,22082
40003,Alfalfa County, Oklahoma,5848,5812,5903,5914,5900,5754
40005,Atoka County, Oklahoma,13900,13922,13883,13891,13838,13838
40007,Beaver County, Oklahoma,5558,5524,5445,5426,5361,5319
40009,Beckham County, Oklahoma,23469,23599,23561,22433,21804,21709
40011,Blaine County, Oklahoma,9781,9835,9749,9589,9510,9485
40013,Bryan County, Oklahoma,44118,44495,45041,45607,46460,47192
40015,Caddo County, Oklahoma,29598,29457,29429,29577,29270,28977
40017,Canadian County, Oklahoma,125992,129383,133229,136436,140053,144447
40019,Carter County, Oklahoma,48461,48581,48556,48421,48295,48177
40021,Cherokee County, Oklahoma,47858,48237,48373,48787,48925,48675
40023,Choctaw County, Oklahoma,15033,15096,14976,14873,14815,14668
40025,Cimarron County, Oklahoma,2309,2273,2204,2166,2149,2153
40027,Cleveland County, Oklahoma,269991,269867,274081,278122,279928,281669
40029,Coal County, Oklahoma,5744,5710,5593,5637,5631,5520
40031,Comanche County, Oklahoma,125004,124823,124047,121768,121746,120422
40033,Cotton County, Oklahoma,6150,6117,5991,5919,5843,5776
40035,Craig County, Oklahoma,14692,14629,14709,14468,14355,14306
40037,Creek County, Oklahoma,70547,70531,70759,71132,71774,71604
40039,Custer County, Oklahoma,29223,29426,29482,29157,28942,29036
40041,Delaware County, Oklahoma,41617,41690,41647,41910,42582,42733
40043,Dewey County, Oklahoma,4844,4954,4970,4885,4887,4894
40045,Ellis County, Oklahoma,4134,4119,4225,4087,3975,3952
40047,Garfield County, Oklahoma,62387,62814,63285,62446,61492,60913
40049,Garvin County, Oklahoma,27415,27604,27901,27929,27870,27811
40051,Grady County, Oklahoma,53651,53898,54598,54730,54887,55551
40053,Grant County, Oklahoma,4508,4459,4486,4441,4380,4326
40055,Greer County, Oklahoma,6134,6117,6029,5952,5797,5821
40057,Harmon County, Oklahoma,2874,2783,2765,2696,2697,2664
40059,Harper County, Oklahoma,3871,3894,3847,3838,3858,3797
40061,Haskell County, Oklahoma,12862,12774,12700,12650,12729,12668
40063,Hughes County, Oklahoma,13633,13676,13586,13411,13292,13335
40065,Jackson County, Oklahoma,26112,25826,25467,25466,25213,24949
40067,Jefferson County, Oklahoma,6359,6294,6268,6254,6175,6123
40069,Johnston County, Oklahoma,10982,11092,10957,11111,11097,10949
40071,Kay County, Oklahoma,45566,45487,45274,44957,44522,44161
40073,Kingfisher County, Oklahoma,15278,15480,15556,15573,15663,15816
40075,Kiowa County, Oklahoma,9342,9280,9113,9020,8862,8729
40077,Latimer County, Oklahoma,10775,10760,10602,10530,10350,10231
40079,Le Flore County, Oklahoma,50049,49965,49784,49942,49874,49980
40081,Lincoln County, Oklahoma,34241,34533,34930,34872,35017,34920
40083,Logan County, Oklahoma,43837,44688,45360,46049,46833,47291
40085,Love County, Oklahoma,9683,9721,9785,9974,10052,10134
40087,McClain County, Oklahoma,36469,37255,37985,38611,39334,39985
40089,McCurtain County, Oklahoma,33195,33160,33124,32967,32877,32703
40091,McIntosh County, Oklahoma,20109,19961,19816,19767,19735,19815
40093,Major County, Oklahoma,7704,7780,7759,7733,7674,7644
40095,Marshall County, Oklahoma,16059,16153,16260,16249,16413,16806
40097,Mayes County, Oklahoma,40959,40917,40885,41021,40969,41107
40099,Murray County, Oklahoma,13681,13763,13852,13906,13899,13953
40101,Muskogee County, Oklahoma,70192,69743,69331,69026,68959,68362
40103,Noble County, Oklahoma,11408,11532,11534,11393,11306,11289
40105,Nowata County, Oklahoma,10543,10490,10507,10404,10297,10218
40107,Okfuskee County, Oklahoma,12296,12170,12116,12091,12098,12098
40109,Oklahoma County, Oklahoma,756636,767316,777829,785333,787197,792582
40111,Okmulgee County, Oklahoma,39413,39097,39079,39088,38848,38335
40113,Osage County, Oklahoma,47394,47494,47342,47378,47328,47014
40115,Ottawa County, Oklahoma,32130,31905,31845,31578,31325,31175
40117,Pawnee County, Oklahoma,16464,16363,16448,16488,16451,16390
40119,Payne County, Oklahoma,79703,80531,81324,81799,81867,82040
40121,Pittsburg County, Oklahoma,45254,44835,44711,44341,44145,43877
40123,Pontotoc County, Oklahoma,38178,38308,38354,38525,38354,38247
40125,Pottawatomie County, Oklahoma,70907,71539,71495,72041,72248,72679
40127,Pushmataha County, Oklahoma,11190,11103,11144,11050,11117,11179
40129,Roger Mills County, Oklahoma,3731,3760,3776,3675,3671,3656
40131,Rogers County, Oklahoma,88752,89397,90144,91068,91479,91984
40133,Seminole County, Oklahoma,25444,25361,25401,25137,24880,24578
40135,Sequoyah County, Oklahoma,41410,41453,41374,41453,41334,41179
40137,Stephens County, Oklahoma,45006,44593,44607,44037,43411,43265
40139,Texas County, Oklahoma,22022,21733,21439,21121,20856,20455
40141,Tillman County, Oklahoma,7737,7684,7584,7534,7425,7348
40143,Tulsa County, Oklahoma,624173,631441,640979,646396,646727,648360
40145,Wagoner County, Oklahoma,75660,75663,76770,77706,79003,80110
40147,Washington County, Oklahoma,51653,52006,52106,52036,52016,51843
40149,Washita County, Oklahoma,11768,11627,11756,11498,11152,11127
40151,Woods County, Oklahoma,8986,9236,9293,9147,9064,8897
40153,Woodward County, Oklahoma,21241,21536,21609,20970,20497,20222
41001,Baker County, Oregon,16015,16012,15873,15951,16079,16006
41003,Benton County, Oregon,86168,87221,88270,89743,91567,92101
41005,Clackamas County, Oregon,387406,393453,399799,406794,412821,416075
41007,Clatsop County, Oregon,37105,37440,37800,38686,39119,39764
41009,Columbia County, Oregon,49265,49499,49656,50930,51795,52377
41011,Coos County, Oregon,62380,62367,62654,63347,63781,64389
41013,Crook County, Oregon,20700,20957,21459,22313,23091,23867
41015,Curry County, Oregon,22225,22140,22296,22611,22676,22813
41017,Deschutes County, Oregon,165294,169506,174244,180649,186807,191996
41019,Douglas County, Oregon,106605,106702,107191,108154,109284,110283
41021,Gilliam County, Oregon,1943,1930,1868,1857,1865,1894
41023,Grant County, Oregon,7270,7190,7209,7169,7170,7176
41025,Harney County, Oregon,7160,7127,7149,7247,7286,7329
41027,Hood River County, Oregon,22594,22695,22955,23103,23476,23428
41029,Jackson County, Oregon,207173,209226,211432,214353,216761,219564
41031,Jefferson County, Oregon,21871,22208,22555,23061,23700,24192
41033,Josephine County, Oregon,83119,83364,84508,85489,86653,87393
41035,Klamath County, Oregon,65682,65277,65661,66168,66789,67653
41037,Lake County, Oregon,7797,7823,7782,7843,7890,7879
41039,Lane County, Oregon,355506,358076,362047,369061,375617,379611
41041,Lincoln County, Oregon,46323,46348,47008,47839,48820,49388
41043,Linn County, Oregon,118416,119063,120244,122730,124977,127335
41045,Malheur County, Oregon,30653,30366,30237,30367,30460,30725
41047,Marion County, Oregon,321575,324578,329287,335816,341217,346868
41049,Morrow County, Oregon,11208,11110,11147,11229,11215,11372
41051,Multnomah County, Oregon,766649,778604,790230,803741,808781,811880
41053,Polk County, Oregon,76566,77691,78991,81468,83751,85234
41055,Sherman County, Oregon,1725,1712,1689,1711,1741,1708
41057,Tillamook County, Oregon,25345,25325,25567,26129,26574,26787
41059,Umatilla County, Oregon,76891,76708,76498,76674,77096,77516
41061,Union County, Oregon,25523,25633,25698,26064,26286,26461
41063,Wallowa County, Oregon,6769,6778,6812,6912,7035,7081
41065,Wasco County, Oregon,25328,25275,25455,25776,26321,26505
41067,Washington County, Oregon,555405,562539,572872,584835,591164,597695
41069,Wheeler County, Oregon,1378,1350,1326,1320,1355,1366
41071,Yamhill County, Oregon,99876,100813,101449,104264,105572,107002
42001,Adams County, Pennsylvania,101132,101350,101776,101812,102367,102811
42003,Allegheny County, Pennsylvania,1233710,1233073,1228965,1226660,1220656,1218452
42005,Armstrong County, Pennsylvania,67851,67466,66753,66299,65876,65263
42007,Beaver County, Pennsylvania,169743,168998,168267,166772,165703,164742
42009,Bedford County, Pennsylvania,49302,49118,48735,48589,48438,48176
42011,Berks County, Pennsylvania,413935,414593,415193,415748,417524,420152
42013,Blair County, Pennsylvania,125835,125276,124585,123680,123175,122492
42015,Bradford County, Pennsylvania,62512,61955,61648,61098,60988,60833
42017,Bucks County, Pennsylvania,625059,625334,625366,625925,627028,628195
42019,Butler County, Pennsylvania,185077,185754,185937,186248,187004,187888
42021,Cambria County, Pennsylvania,138806,137520,136029,134416,133054,131730
42023,Cameron County, Pennsylvania,4928,4832,4775,4710,4621,4492
42025,Carbon County, Pennsylvania,64547,64270,63773,63522,63865,64227
42027,Centre County, Pennsylvania,158227,159655,160442,162062,162250,162805
42029,Chester County, Pennsylvania,509157,512852,515137,516813,518934,522046
42031,Clarion County, Pennsylvania,39080,38917,38871,38591,38975,38779
42033,Clearfield County, Pennsylvania,81435,81020,80717,80178,79775,79388
42035,Clinton County, Pennsylvania,39817,39471,39381,38996,38837,38684
42037,Columbia County, Pennsylvania,67200,67127,66702,66166,65649,65456
42039,Crawford County, Pennsylvania,87503,87151,86510,86306,85788,85063
42041,Cumberland County, Pennsylvania,241071,243301,245766,247435,249238,251423
42043,Dauphin County, Pennsylvania,271439,272241,273138,274266,275831,277097
42045,Delaware County, Pennsylvania,561528,562748,563161,563490,563487,564751
42047,Elk County, Pennsylvania,31461,31184,30892,30504,30290,30169
42049,Erie County, Pennsylvania,280724,279437,278182,276289,273892,272061
42051,Fayette County, Pennsylvania,134586,133989,133224,132365,131427,130441
42053,Forest County, Pennsylvania,7543,7463,7377,7324,7311,7279
42055,Franklin County, Pennsylvania,151938,152607,153074,153753,154487,154835
42057,Fulton County, Pennsylvania,14620,14534,14505,14492,14475,14523
42059,Greene County, Pennsylvania,37860,37756,37400,37211,36849,36506
42061,Huntingdon County, Pennsylvania,45843,45737,45485,45343,45374,45168
42063,Indiana County, Pennsylvania,88142,87423,86773,85200,84879,84501
42065,Jefferson County, Pennsylvania,44876,44570,44345,44037,43828,43641
42067,Juniata County, Pennsylvania,24480,24486,24437,24556,24628,24704
42069,Lackawanna County, Pennsylvania,213753,212858,211904,211073,210640,210793
42071,Lancaster County, Pennsylvania,530027,533320,535737,538069,541054,543557
42073,Lawrence County, Pennsylvania,89243,88631,88113,87332,86652,86184
42075,Lebanon County, Pennsylvania,135782,136524,137491,138475,139566,141314
42077,Lehigh County, Pennsylvania,355376,357693,359720,362181,365371,368100
42079,Luzerne County, Pennsylvania,319631,319152,317978,317018,317624,317646
42081,Lycoming County, Pennsylvania,116607,116303,115576,114821,113930,113664
42083,McKean County, Pennsylvania,42806,42644,42406,41683,41329,40968
42085,Mercer County, Pennsylvania,115133,114680,113633,112604,111551,110683
42087,Mifflin County, Pennsylvania,46629,46490,46433,46331,46334,46222
42089,Monroe County, Pennsylvania,167370,167313,166598,166421,168089,169507
42091,Montgomery County, Pennsylvania,812665,815880,817373,820084,824562,828604
42093,Montour County, Pennsylvania,18397,18417,18292,18244,18275,18240
